9252.2      0.99966    
9268.2      0.99967    
9284.2      0.99967    
9300.2      0.99967    
9316.2      0.99967    
9332.2      0.99967    
9348.2      0.99967    
9364.1      0.99968    
9380.1      0.99968    
9396.1      0.99968    
9412.1      0.99968    
9428.1      0.99968    
9444.1      0.99968    
9460.1      0.99969    
9476.1      0.99969    
9492.1      0.99969    
9508.1      0.99969    
9524.0      0.99969    
9540.0      0.99969    
9556.0      0.99969    
9572.0      0.99970    
9588.0      0.99970    
9604.0      0.99970    
9620.0      0.99970    
9636.0      0.99970    
9652.0      0.99970    
9668.0      0.99970    
9684.0      0.99971    
9699.9      0.99971    
9715.9      0.99971    
9731.9      0.99971    
9747.9      0.99971    
9763.9      0.99971    
9779.9      0.99971    
9795.9      0.99972    
9811.9      0.99972    
9827.9      0.99972    
9843.8      0.99972    
9859.8      0.99972    
9875.8      0.99972    
9891.8      0.99972    
9907.8      0.99973    
9923.8      0.99973    
9939.8      0.99973    
9955.8      0.99973    
9971.8      0.99973    
9987.8      0.99973    
10004.      0.99973    
10020.      0.99973    
10036.      0.99974    
10052.      0.99974    
10068.      0.99974    
10084.      0.99974    
10100.      0.99974    
10116.      0.99974    
10132.      0.99974    
10148.      0.99974    
10164.      0.99975    
10180.      0.99975    
10196.      0.99975    
10212.      0.99975    
10228.      0.99975    
10244.      0.99975    
10260.      0.99975    
10276.      0.99975    
10292.      0.99975    
10308.      0.99976    
10324.      0.99976    
10340.      0.99976    
10356.      0.99976    
10372.      0.99976    
10388.      0.99976    
10403.      0.99976    
10419.      0.99976    
10435.      0.99976    
10451.      0.99977    
10467.      0.99977    
10483.      0.99977    
10499.      0.99977    
10515.      0.99977    
10531.      0.99977    
10547.      0.99977    
10563.      0.99977    
10579.      0.99977    
10595.      0.99977    
10611.      0.99978    
10627.      0.99978    
10643.      0.99978    
10659.      0.99978    
10675.      0.99978    
10691.      0.99978    
10707.      0.99978    
10723.      0.99978    
10739.      0.99978    
10755.      0.99978    
10771.      0.99979    
10787.      0.99979    
10803.      0.99979    
10819.      0.99979    
10835.      0.99979    
10851.      0.99979    
10867.      0.99979    
10883.      0.99979    
10899.      0.99979    
10915.      0.99979    
10931.      0.99979    
10947.      0.99980    
10963.      0.99980    
10979.      0.99980    
10995.      0.99980    
11011.      0.99980    
11027.      0.99980    
11043.      0.99980    
11059.      0.99980    
11075.      0.99980    
11091.      0.99980    
11107.      0.99980    
11123.      0.99980    
11139.      0.99981    
11155.      0.99981    
11171.      0.99981    
11187.      0.99981    
11203.      0.99981    
11219.      0.99981    
11235.      0.99981    
11251.      0.99981    
11267.      0.99981    
11283.      0.99981    
11299.      0.99981    
11315.      0.99981    
11331.      0.99982    
11347.      0.99982    
11363.      0.99982    
11379.      0.99982    
